dataset_name	lat	lon	temperature	windspeed	wind_moment2	wind_moment3	ice_coverage	air_pressure	salinity	xCO2air	fCO2water	year	month	day	hour	minute	second
steinhoff	50.111	-43.670	16.200	1.113	1.240	1.380	0.000	1005.000	34.730	392.998	323.900	2013	10	6	4	2	57
steinhoff	50.114	-43.657	16.200	1.113	1.240	1.380	0.000	1004.900	34.730	392.998	324.300	2013	10	6	4	3	56
steinhoff	50.114	-43.657	16.190	1.113	1.240	1.380	0.000	1005.200	34.760	392.998	324.400	2013	10	6	4	4	55
steinhoff	50.118	-43.644	16.180	1.113	1.240	1.380	0.000	1005.200	34.780	392.997	324.200	2013	10	6	4	5	54
steinhoff	50.118	-43.644	16.170	1.113	1.240	1.380	0.000	1005.300	34.800	392.997	323.900	2013	10	6	4	6	52
steinhoff	50.122	-43.632	16.150	1.113	1.240	1.380	0.000	1005.100	34.830	392.997	323.800	2013	10	6	4	7	51
steinhoff	50.122	-43.632	16.140	1.113	1.240	1.380	0.000	1004.900	34.830	392.997	323.900	2013	10	6	4	8	50
steinhoff	50.122	-43.632	16.130	1.113	1.240	1.380	0.000	1005.500	34.840	392.997	323.900	2013	10	6	4	9	49
steinhoff	50.125	-43.619	16.120	1.113	1.240	1.380	0.000	1005.500	34.840	392.997	323.700	2013	10	6	4	10	48
steinhoff	50.125	-43.619	16.120	1.113	1.240	1.380	0.000	1005.700	34.840	392.997	323.500	2013	10	6	4	11	47
steinhoff	50.129	-43.606	16.110	1.113	1.240	1.380	0.000	1005.200	34.830	392.997	323.900	2013	10	6	4	12	46
steinhoff	50.129	-43.606	16.100	1.113	1.240	1.380	0.000	1006.200	34.830	392.997	324.100	2013	10	6	4	13	44
steinhoff	50.133	-43.593	16.090	1.113	1.240	1.380	0.000	1005.700	34.810	392.996	324.500	2013	10	6	4	14	43
steinhoff	50.133	-43.593	16.090	1.113	1.240	1.380	0.000	1005.300	34.800	392.996	325.000	2013	10	6	4	15	42
steinhoff	50.136	-43.580	16.080	1.113	1.240	1.380	0.000	1005.700	34.770	392.996	324.900	2013	10	6	4	16	41
steinhoff	50.136	-43.580	16.080	1.113	1.240	1.380	0.000	1005.500	34.730	392.996	324.500	2013	10	6	4	17	40
steinhoff	50.140	-43.567	16.070	1.113	1.240	1.380	0.000	1005.000	34.720	392.996	324.400	2013	10	6	4	18	38
steinhoff	50.147	-43.541	16.050	1.113	1.240	1.380	0.000	1005.000	34.620	392.996	324.300	2013	10	6	4	22	44
steinhoff	50.147	-43.541	16.050	1.113	1.240	1.380	0.000	1005.300	34.600	392.996	325.100	2013	10	6	4	23	42
steinhoff	50.150	-43.528	16.040	1.113	1.240	1.380	0.000	1005.700	34.580	392.995	325.200	2013	10	6	4	24	41
steinhoff	50.157	-43.502	16.020	1.113	1.240	1.380	0.000	1005.500	34.520	392.995	325.600	2013	10	6	4	28	37
steinhoff	50.157	-43.502	16.020	1.113	1.240	1.380	0.000	1005.700	34.510	392.995	325.400	2013	10	6	4	29	36
steinhoff	50.160	-43.489	16.010	1.093	1.195	1.307	0.000	1005.500	34.470	392.995	325.300	2013	10	6	4	30	34
steinhoff	50.160	-43.489	16.000	1.093	1.195	1.307	0.000	1006.000	34.470	392.995	324.900	2013	10	6	4	31	33
steinhoff	50.164	-43.476	16.000	1.093	1.195	1.307	0.000	1005.200	34.460	392.994	325.000	2013	10	6	4	32	32
steinhoff	50.164	-43.476	15.990	1.093	1.195	1.307	0.000	1005.500	34.450	392.994	325.200	2013	10	6	4	33	31
steinhoff	50.167	-43.463	15.980	1.093	1.195	1.307	0.000	1005.300	34.430	392.994	325.700	2013	10	6	4	34	30
steinhoff	50.167	-43.463	15.980	1.093	1.195	1.307	0.000	1006.000	34.430	392.994	325.800	2013	10	6	4	35	28
steinhoff	50.171	-43.451	15.970	1.093	1.195	1.307	0.000	1005.800	34.410	392.994	325.700	2013	10	6	4	36	27
steinhoff	50.171	-43.451	15.960	1.093	1.195	1.307	0.000	1005.500	34.420	392.994	326.000	2013	10	6	4	37	29
steinhoff	50.175	-43.438	15.960	1.093	1.195	1.307	0.000	1005.700	34.410	392.994	325.700	2013	10	6	4	38	28
steinhoff	50.175	-43.438	15.950	1.093	1.195	1.307	0.000	1005.700	34.390	392.994	325.600	2013	10	6	4	39	26
steinhoff	50.178	-43.425	15.950	1.093	1.195	1.307	0.000	1005.200	34.390	392.994	325.600	2013	10	6	4	40	25
steinhoff	50.178	-43.425	15.950	1.093	1.195	1.307	0.000	1005.600	34.380	392.994	325.700	2013	10	6	4	41	24
steinhoff	50.182	-43.412	15.950	1.093	1.195	1.307	0.000	1006.300	34.370	392.993	325.200	2013	10	6	4	42	23
steinhoff	50.182	-43.412	15.960	1.093	1.195	1.307	0.000	1005.100	34.360	392.993	325.400	2013	10	6	4	43	22
steinhoff	50.186	-43.399	15.960	1.093	1.195	1.307	0.000	1005.200	34.350	392.993	325.700	2013	10	6	4	44	20
steinhoff	50.186	-43.399	15.970	1.093	1.195	1.307	0.000	1005.600	34.340	392.993	325.500	2013	10	6	4	45	19
steinhoff	50.190	-43.386	15.970	1.093	1.195	1.307	0.000	1005.700	34.330	392.993	325.100	2013	10	6	4	46	18
steinhoff	50.190	-43.386	15.980	1.093	1.195	1.307	0.000	1005.200	34.340	392.993	325.200	2013	10	6	4	47	17
steinhoff	50.193	-43.373	15.980	1.093	1.195	1.307	0.000	1005.700	34.340	392.993	325.000	2013	10	6	4	48	16
steinhoff	50.193	-43.373	15.990	1.093	1.195	1.307	0.000	1005.600	34.350	392.993	324.700	2013	10	6	4	49	14
steinhoff	50.197	-43.361	15.990	1.093	1.195	1.307	0.000	1005.700	34.360	392.992	324.900	2013	10	6	4	50	13
steinhoff	50.197	-43.361	16.000	1.093	1.195	1.307	0.000	1005.500	34.380	392.992	324.200	2013	10	6	4	51	12
steinhoff	50.200	-43.348	16.010	1.093	1.195	1.307	0.000	1005.700	34.390	392.992	324.300	2013	10	6	4	52	11
steinhoff	50.200	-43.348	16.020	1.093	1.195	1.307	0.000	1005.700	34.400	392.992	323.700	2013	10	6	4	53	10
steinhoff	50.204	-43.335	16.040	1.093	1.195	1.307	0.000	1005.700	34.420	392.992	323.600	2013	10	6	4	54	8
steinhoff	50.204	-43.335	16.060	1.093	1.195	1.307	0.000	1005.600	34.430	392.992	324.100	2013	10	6	4	55	7
steinhoff	50.208	-43.322	16.070	1.093	1.195	1.307	0.000	1005.700	34.440	392.992	324.300	2013	10	6	4	56	6
steinhoff	50.208	-43.322	16.080	1.093	1.195	1.307	0.000	1006.100	34.450	392.992	324.100	2013	10	6	4	57	5
steinhoff	50.212	-43.309	16.060	1.093	1.195	1.307	0.000	1005.500	34.470	392.991	324.000	2013	10	6	4	58	4
steinhoff	50.212	-43.309	16.010	1.093	1.195	1.307	0.000	1005.100	34.510	392.991	324.400	2013	10	6	4	59	3
steinhoff	50.215	-43.297	15.930	1.093	1.195	1.307	0.000	1005.700	34.590	392.991	324.800	2013	10	6	5	0	2
steinhoff	50.215	-43.297	15.820	1.093	1.195	1.307	0.000	1006.000	34.650	392.991	325.000	2013	10	6	5	1	0
steinhoff	50.219	-43.284	15.710	1.093	1.195	1.307	0.000	1005.600	34.740	392.991	325.600	2013	10	6	5	1	59
steinhoff	50.219	-43.284	15.590	1.093	1.195	1.307	0.000	1006.000	34.820	392.991	326.100	2013	10	6	5	2	58
steinhoff	50.223	-43.271	15.470	1.093	1.195	1.307	0.000	1005.300	34.860	392.991	326.400	2013	10	6	5	3	57
steinhoff	50.223	-43.271	15.370	1.093	1.195	1.307	0.000	1005.200	34.890	392.991	327.600	2013	10	6	5	4	56
steinhoff	50.227	-43.258	15.290	1.093	1.195	1.307	0.000	1005.800	34.880	392.990	328.000	2013	10	6	5	5	55
steinhoff	50.227	-43.258	15.230	1.093	1.195	1.307	0.000	1005.500	34.860	392.990	328.200	2013	10	6	5	6	53
steinhoff	50.231	-43.246	15.170	1.247	1.556	1.941	0.000	1006.000	34.840	392.990	328.000	2013	10	6	5	7	52
steinhoff	50.231	-43.246	15.120	1.247	1.556	1.941	0.000	1005.600	34.820	392.990	327.600	2013	10	6	5	8	51
steinhoff	50.235	-43.233	15.090	1.247	1.556	1.941	0.000	1005.700	34.800	392.990	327.100	2013	10	6	5	9	50
steinhoff	50.235	-43.233	15.060	1.247	1.556	1.941	0.000	1006.000	34.790	392.990	326.500	2013	10	6	5	10	48
steinhoff	50.239	-43.220	15.040	1.247	1.556	1.941	0.000	1005.600	34.780	392.990	326.300	2013	10	6	5	11	48
steinhoff	50.239	-43.220	15.030	1.247	1.556	1.941	0.000	1005.700	34.760	392.990	325.900	2013	10	6	5	12	47
steinhoff	50.243	-43.208	15.020	1.247	1.556	1.941	0.000	1006.000	34.750	392.989	325.900	2013	10	6	5	13	46
steinhoff	50.243	-43.208	15.010	1.247	1.556	1.941	0.000	1006.100	34.730	392.989	325.500	2013	10	6	5	14	45
steinhoff	50.246	-43.195	15.010	1.247	1.556	1.941	0.000	1005.600	34.720	392.989	325.600	2013	10	6	5	15	53
steinhoff	50.246	-43.195	15.010	1.247	1.556	1.941	0.000	1005.600	34.710	392.989	325.300	2013	10	6	5	16	52
steinhoff	50.250	-43.182	15.000	1.084	1.175	1.274	0.000	1005.700	34.700	392.989	325.000	2013	10	6	5	17	51
steinhoff	50.250	-43.182	15.000	1.084	1.175	1.274	0.000	1005.700	34.690	392.989	324.900	2013	10	6	5	18	50
steinhoff	50.254	-43.169	14.990	1.084	1.175	1.274	0.000	1005.800	34.690	392.989	324.300	2013	10	6	5	19	49
steinhoff	50.254	-43.169	14.990	1.084	1.175	1.274	0.000	1005.600	34.680	392.989	324.300	2013	10	6	5	20	47
steinhoff	50.258	-43.156	14.980	1.084	1.175	1.274	0.000	1005.100	34.680	392.988	324.700	2013	10	6	5	21	46
steinhoff	50.258	-43.156	14.980	1.084	1.175	1.274	0.000	1006.200	34.680	392.988	325.000	2013	10	6	5	22	45
steinhoff	50.261	-43.144	14.970	1.084	1.175	1.274	0.000	1005.800	34.680	392.988	325.600	2013	10	6	5	23	44
steinhoff	50.261	-43.144	14.970	1.084	1.175	1.274	0.000	1006.100	34.670	392.988	325.700	2013	10	6	5	24	43
steinhoff	50.265	-43.131	14.960	1.084	1.175	1.274	0.000	1005.800	34.680	392.988	325.900	2013	10	6	5	25	42
steinhoff	50.265	-43.131	14.960	1.084	1.175	1.274	0.000	1005.800	34.670	392.988	326.100	2013	10	6	5	26	40
steinhoff	50.269	-43.118	14.960	1.084	1.175	1.274	0.000	1006.000	34.670	392.988	325.600	2013	10	6	5	27	39
steinhoff	50.269	-43.118	14.950	1.084	1.175	1.274	0.000	1005.800	34.670	392.988	325.200	2013	10	6	5	28	38
steinhoff	50.272	-43.105	14.950	1.084	1.175	1.274	0.000	1006.300	34.670	392.987	325.000	2013	10	6	5	29	37
steinhoff	50.272	-43.105	14.940	1.084	1.175	1.274	0.000	1005.800	34.660	392.987	324.800	2013	10	6	5	30	36
steinhoff	50.276	-43.092	14.940	1.084	1.175	1.274	0.000	1006.200	34.650	392.987	324.200	2013	10	6	5	31	34
steinhoff	50.276	-43.092	14.940	1.084	1.175	1.274	0.000	1006.100	34.650	392.987	323.600	2013	10	6	5	32	33
steinhoff	50.280	-43.080	14.940	1.084	1.175	1.274	0.000	1006.100	34.650	392.987	323.600	2013	10	6	5	33	32
steinhoff	50.280	-43.080	14.930	1.084	1.175	1.274	0.000	1005.800	34.630	392.987	324.000	2013	10	6	5	34	31
steinhoff	50.283	-43.067	14.930	1.084	1.175	1.274	0.000	1006.600	34.640	392.987	324.500	2013	10	6	5	35	30
steinhoff	50.283	-43.067	14.930	1.084	1.175	1.274	0.000	1006.100	34.620	392.987	324.800	2013	10	6	5	36	29
steinhoff	50.287	-43.054	14.940	1.084	1.175	1.274	0.000	1006.100	34.600	392.986	324.800	2013	10	6	5	37	27
steinhoff	50.287	-43.054	14.950	1.084	1.175	1.274	0.000	1005.800	34.560	392.986	324.600	2013	10	6	5	38	26
steinhoff	50.291	-43.041	14.960	1.084	1.175	1.274	0.000	1006.100	34.520	392.986	324.600	2013	10	6	5	39	25
steinhoff	50.291	-43.041	14.970	1.084	1.175	1.274	0.000	1006.400	34.480	392.986	324.800	2013	10	6	5	40	24
steinhoff	50.294	-43.028	14.990	1.084	1.175	1.274	0.000	1006.700	34.440	392.986	325.400	2013	10	6	5	41	22
steinhoff	50.294	-43.028	15.010	1.084	1.175	1.274	0.000	1006.100	34.380	392.986	325.900	2013	10	6	5	42	21
steinhoff	50.298	-43.015	15.040	1.084	1.175	1.274	0.000	1006.300	34.340	392.986	326.500	2013	10	6	5	43	20
steinhoff	50.298	-43.015	15.070	1.084	1.175	1.274	0.000	1006.100	34.290	392.986	326.800	2013	10	6	5	44	19
steinhoff	50.302	-43.002	15.100	1.084	1.175	1.274	0.000	1006.200	34.250	392.986	326.600	2013	10	6	5	45	18
steinhoff	50.302	-43.002	15.150	1.084	1.175	1.274	0.000	1005.700	34.210	392.986	326.100	2013	10	6	5	46	28
steinhoff	50.305	-42.989	15.200	1.260	1.587	1.998	0.000	1006.300	34.160	392.985	326.100	2013	10	6	5	47	27
steinhoff	50.305	-42.989	15.240	1.260	1.587	1.998	0.000	1006.000	34.150	392.985	326.000	2013	10	6	5	48	25
steinhoff	50.309	-42.976	15.280	1.260	1.587	1.998	0.000	1006.300	34.140	392.985	326.000	2013	10	6	5	49	24
steinhoff	50.309	-42.976	15.320	1.260	1.587	1.998	0.000	1006.000	34.070	392.985	326.200	2013	10	6	5	50	23
steinhoff	50.313	-42.963	15.370	1.260	1.587	1.998	0.000	1006.100	34.060	392.985	326.000	2013	10	6	5	51	22
steinhoff	50.313	-42.963	15.410	1.260	1.587	1.998	0.000	1006.000	34.060	392.985	326.200	2013	10	6	5	52	21
steinhoff	50.316	-42.950	15.450	1.260	1.587	1.998	0.000	1005.700	34.040	392.985	326.900	2013	10	6	5	53	20
steinhoff	50.316	-42.950	15.490	1.260	1.587	1.998	0.000	1005.700	34.000	392.985	327.100	2013	10	6	5	54	18
steinhoff	50.320	-42.938	15.520	1.260	1.587	1.998	0.000	1006.000	33.990	392.984	326.800	2013	10	6	5	55	17
steinhoff	50.328	-42.912	15.590	1.260	1.587	1.998	0.000	1006.200	34.000	392.984	328.300	2013	10	6	5	59	12
steinhoff	50.328	-42.912	15.600	4.050	16.404	66.441	0.000	1006.200	34.020	392.984	328.600	2013	10	6	6	0	11
steinhoff	50.332	-42.900	15.610	4.050	16.404	66.441	0.000	1006.200	34.010	392.984	329.300	2013	10	6	6	1	20
steinhoff	50.336	-42.887	15.620	4.050	16.404	66.441	0.000	1006.000	34.010	392.983	329.800	2013	10	6	6	2	19
steinhoff	50.336	-42.887	15.630	4.050	16.404	66.441	0.000	1006.300	34.010	392.983	330.400	2013	10	6	6	3	18
steinhoff	50.340	-42.874	15.650	4.050	16.404	66.441	0.000	1006.200	33.990	392.983	330.600	2013	10	6	6	4	17
steinhoff	50.340	-42.874	15.680	4.050	16.404	66.441	0.000	1006.100	33.970	392.983	330.400	2013	10	6	6	5	16
steinhoff	50.344	-42.862	15.700	4.050	16.404	66.441	0.000	1006.800	33.950	392.983	329.700	2013	10	6	6	6	15
steinhoff	50.344	-42.862	15.730	4.050	16.404	66.441	0.000	1006.200	33.940	392.983	329.500	2013	10	6	6	7	14
steinhoff	50.348	-42.849	15.760	4.050	16.404	66.441	0.000	1006.300	33.940	392.983	329.200	2013	10	6	6	8	12
steinhoff	50.348	-42.849	15.780	4.050	16.404	66.441	0.000	1006.900	33.890	392.983	329.500	2013	10	6	6	9	11
steinhoff	50.352	-42.836	15.800	4.050	16.404	66.441	0.000	1006.400	33.890	392.982	329.100	2013	10	6	6	10	10
steinhoff	50.352	-42.836	15.820	4.050	16.404	66.441	0.000	1006.700	33.880	392.982	328.800	2013	10	6	6	11	9
steinhoff	50.359	-42.810	15.860	4.050	16.404	66.441	0.000	1005.700	33.890	392.982	329.300	2013	10	6	6	15	15
steinhoff	50.363	-42.798	15.860	4.050	16.404	66.441	0.000	1005.700	33.900	392.982	329.300	2013	10	6	6	16	14
steinhoff	50.363	-42.798	15.850	4.050	16.404	66.441	0.000	1006.200	33.910	392.982	329.600	2013	10	6	6	17	12
steinhoff	50.367	-42.785	15.850	4.050	16.404	66.441	0.000	1006.000	33.930	392.981	328.900	2013	10	6	6	18	11
steinhoff	50.367	-42.785	15.830	4.050	16.404	66.441	0.000	1006.600	33.940	392.981	328.800	2013	10	6	6	19	10
steinhoff	50.371	-42.772	15.820	4.050	16.404	66.441	0.000	1006.100	33.960	392.981	328.300	2013	10	6	6	20	9
steinhoff	50.371	-42.772	15.800	4.050	16.404	66.441	0.000	1007.100	33.980	392.981	328.000	2013	10	6	6	21	7
steinhoff	50.375	-42.760	15.780	4.050	16.404	66.441	0.000	1006.300	33.990	392.981	328.000	2013	10	6	6	22	6
steinhoff	50.375	-42.760	15.760	4.050	16.404	66.441	0.000	1006.400	34.010	392.981	328.300	2013	10	6	6	23	5
steinhoff	50.379	-42.747	15.730	4.064	16.518	67.135	0.000	1006.400	34.020	392.981	328.100	2013	10	6	6	24	4
steinhoff	50.379	-42.747	15.690	4.064	16.518	67.135	0.000	1006.800	34.030	392.981	328.500	2013	10	6	6	25	3
steinhoff	50.383	-42.734	15.650	4.064	16.518	67.135	0.000	1006.600	34.050	392.980	328.200	2013	10	6	6	26	2
steinhoff	50.383	-42.734	15.620	4.064	16.518	67.135	0.000	1006.600	34.070	392.980	328.800	2013	10	6	6	27	0
steinhoff	50.387	-42.722	15.590	4.064	16.518	67.135	0.000	1006.100	34.060	392.980	329.600	2013	10	6	6	27	59
steinhoff	50.387	-42.722	15.550	4.064	16.518	67.135	0.000	1006.200	34.070	392.980	330.700	2013	10	6	6	28	58
steinhoff	50.391	-42.709	15.490	4.064	16.518	67.135	0.000	1006.000	34.080	392.980	331.300	2013	10	6	6	29	57
steinhoff	50.391	-42.709	15.430	4.064	16.518	67.135	0.000	1006.000	34.090	392.980	331.800	2013	10	6	6	30	56
steinhoff	50.395	-42.696	15.360	4.064	16.518	67.135	0.000	1005.800	34.110	392.980	332.000	2013	10	6	6	31	55
steinhoff	50.395	-42.696	15.300	4.064	16.518	67.135	0.000	1006.000	34.140	392.980	332.700	2013	10	6	6	32	53
steinhoff	50.399	-42.684	15.240	4.064	16.518	67.135	0.000	1005.600	34.160	392.979	333.400	2013	10	6	6	33	52
steinhoff	50.399	-42.684	15.180	4.064	16.518	67.135	0.000	1005.700	34.160	392.979	334.200	2013	10	6	6	34	51
steinhoff	50.404	-42.671	15.120	4.064	16.518	67.135	0.000	1006.100	34.150	392.979	334.300	2013	10	6	6	35	50
steinhoff	50.404	-42.671	15.050	4.064	16.518	67.135	0.000	1006.400	34.160	392.979	334.600	2013	10	6	6	36	49
steinhoff	50.408	-42.659	14.980	4.064	16.518	67.135	0.000	1006.000	34.170	392.979	334.700	2013	10	6	6	37	47
steinhoff	50.408	-42.659	14.900	4.064	16.518	67.135	0.000	1006.400	34.170	392.979	334.900	2013	10	6	6	38	46
steinhoff	50.412	-42.647	14.820	4.064	16.518	67.135	0.000	1006.200	34.200	392.978	334.800	2013	10	6	6	39	45
steinhoff	50.412	-42.647	14.770	4.064	16.518	67.135	0.000	1006.700	34.180	392.978	334.700	2013	10	6	6	40	44
steinhoff	50.417	-42.634	14.730	4.064	16.518	67.135	0.000	1006.300	34.160	392.978	334.700	2013	10	6	6	41	43
steinhoff	50.417	-42.634	14.710	4.064	16.518	67.135	0.000	1006.300	34.160	392.978	334.000	2013	10	6	6	42	42
steinhoff	50.421	-42.622	14.690	4.064	16.518	67.135	0.000	1006.200	34.120	392.978	333.800	2013	10	6	6	43	41
steinhoff	50.421	-42.622	14.690	4.064	16.518	67.135	0.000	1006.400	34.090	392.978	333.600	2013	10	6	6	44	39
steinhoff	50.426	-42.610	14.680	4.064	16.518	67.135	0.000	1006.800	34.060	392.978	333.900	2013	10	6	6	45	38
steinhoff	50.426	-42.610	14.690	4.064	16.518	67.135	0.000	1005.700	34.040	392.978	334.000	2013	10	6	6	46	37
steinhoff	50.430	-42.597	14.700	4.064	16.518	67.135	0.000	1006.000	34.020	392.977	334.000	2013	10	6	6	47	36
steinhoff	50.439	-42.573	14.730	4.064	16.518	67.135	0.000	1006.100	33.960	392.977	333.300	2013	10	6	6	51	31
steinhoff	50.448	-42.549	14.720	4.064	16.518	67.135	0.000	1006.100	33.930	392.976	333.000	2013	10	6	6	55	27
steinhoff	50.448	-42.549	14.690	4.064	16.518	67.135	0.000	1006.000	33.950	392.976	333.400	2013	10	6	6	56	26
steinhoff	50.453	-42.536	14.640	4.064	16.518	67.135	0.000	1006.200	33.970	392.976	333.500	2013	10	6	6	57	25
steinhoff	50.458	-42.524	14.590	4.064	16.518	67.135	0.000	1006.300	34.010	392.975	333.900	2013	10	6	6	58	24
steinhoff	50.458	-42.524	14.560	4.064	16.518	67.135	0.000	1006.300	34.050	392.975	334.400	2013	10	6	6	59	23
steinhoff	50.462	-42.512	14.540	4.064	16.518	67.135	0.000	1006.400	34.060	392.975	334.600	2013	10	6	7	0	21
steinhoff	50.462	-42.512	14.540	4.064	16.518	67.135	0.000	1006.600	34.040	392.975	334.600	2013	10	6	7	1	20
steinhoff	50.467	-42.500	14.560	4.121	16.980	69.967	0.000	1006.100	34.010	392.975	334.500	2013	10	6	7	2	19
