expocode	Date/Time	Latitude	Longitude	Depth water [m]	Temp [C]	Sal interp	PPPP interp [hPa]	Bathy depth interp/grid [m]	Distance [km]	xCO2air_interp_[umol_per_mol]	fCO2water_SST_wet [uatm]	Algorithm	Flag [#]	windspeed	wind_moment2	wind_moment3	year	month	day	hour	minute	second	Temp [C]_copy	nan_col_sal	nan_col_pressure	nan_col_pressure_equ
Ostergarnsholm	2015-01-31 04:30:00	57.4233	18.9944	0	3.53	35	975.4	24	53	404.83	552.852	8	2	12.042951675834175	145.03268506647717	1746.6216176720611	2015	1	31	4	30	0	3.53			
Ostergarnsholm	2015-01-31 05:00:00	57.4233	18.9944	0	3.58	35	975.4	24	53	404.83	557.0369999999999	8	2	12.042951675834175	145.03268506647717	1746.6216176720611	2015	1	31	5	0	0	3.58			
Ostergarnsholm	2015-01-31 05:30:00	57.4233	18.9944	0	3.6	35	975.4	24	53	404.83	560.9209999999999	8	2	12.042951675834175	145.03268506647717	1746.6216176720611	2015	1	31	5	30	0	3.6			
Ostergarnsholm	2015-01-31 06:00:00	57.4233	18.9944	0	3.62	35	975.4	24	53	404.83	566.201	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	6	0	0	3.62			
Ostergarnsholm	2015-01-31 06:30:00	57.4233	18.9944	0	3.62	35	974.5	24	53	404.83	569.191	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	6	30	0	3.62			
Ostergarnsholm	2015-01-31 07:00:00	57.4233	18.9944	0	3.62	35	974.5	24	53	404.83	573.174	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	7	0	0	3.62			
Ostergarnsholm	2015-01-31 07:30:00	57.4233	18.9944	0	3.62	35	974.5	24	53	404.83	574.071	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	7	30	0	3.62			
Ostergarnsholm	2015-01-31 08:00:00	57.4233	18.9944	0	3.62	35	974.5	24	53	404.83	570.087	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	8	0	0	3.62			
Ostergarnsholm	2015-01-31 08:30:00	57.4233	18.9944	0	3.62	35	974.5	24	53	404.83	568.8919999999999	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	8	30	0	3.62			
Ostergarnsholm	2015-01-31 09:00:00	57.4233	18.9944	0	3.6	35	974.5	24	53	404.83	563.314	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	9	0	0	3.6			
Ostergarnsholm	2015-01-31 09:30:00	57.4233	18.9944	0	3.6	35	974.5	24	53	404.83	559.828	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	9	30	0	3.6			
Ostergarnsholm	2015-01-31 10:00:00	57.4233	18.9944	0	3.58	35	974.5	24	53	404.83	559.429	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	10	0	0	3.58			
Ostergarnsholm	2015-01-31 10:30:00	57.4233	18.9944	0	3.58	35	974.5	24	53	404.83	560.126	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	10	30	0	3.58			
Ostergarnsholm	2015-01-31 11:00:00	57.4233	18.9944	0	3.55	35	974.5	24	53	404.83	559.9259999999999	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	11	0	0	3.55			
Ostergarnsholm	2015-01-31 11:30:00	57.4233	18.9944	0	3.55	35	974.5	24	53	404.83	562.316	8	2	14.337336940430053	205.55923054342017	2947.1719495165557	2015	1	31	11	30	0	3.55			
Ostergarnsholm	2015-01-31 12:00:00	57.4233	18.9944	0	3.58	35	974.5	24	53	404.83	564.409	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	12	0	0	3.58			
Ostergarnsholm	2015-01-31 12:30:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	565.011	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	12	30	0	3.58			
Ostergarnsholm	2015-01-31 13:00:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	565.807	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	13	0	0	3.58			
Ostergarnsholm	2015-01-31 13:30:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	566.803	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	13	30	0	3.58			
Ostergarnsholm	2015-01-31 14:00:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	566.803	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	14	0	0	3.58			
Ostergarnsholm	2015-01-31 14:30:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	568.3969999999999	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	14	30	0	3.58			
Ostergarnsholm	2015-01-31 15:00:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	569.094	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	15	0	0	3.58			
Ostergarnsholm	2015-01-31 15:30:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	569.99	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	15	30	0	3.58			
Ostergarnsholm	2015-01-31 16:00:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	569.592	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	16	0	0	3.58			
Ostergarnsholm	2015-01-31 16:30:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	571.385	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	16	30	0	3.58			
Ostergarnsholm	2015-01-31 17:00:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	571.385	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	17	0	0	3.58			
Ostergarnsholm	2015-01-31 17:30:00	57.4233	18.9944	0	3.58	35	972.7	24	53	404.83	571.484	8	2	14.70506772655468	216.23901684256	3179.809387793443	2015	1	31	17	30	0	3.58			
Ostergarnsholm	2015-01-31 18:00:00	57.4233	18.9944	0	3.55	35	972.7	24	53	404.83	571.284	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	18	0	0	3.55			
Ostergarnsholm	2015-01-31 18:30:00	57.4233	18.9944	0	3.55	35	972.8	24	53	404.83	571.284	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	18	30	0	3.55			
Ostergarnsholm	2015-01-31 19:00:00	57.4233	18.9944	0	3.55	35	972.8	24	53	404.83	570.089	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	19	0	0	3.55			
Ostergarnsholm	2015-01-31 19:30:00	57.4233	18.9944	0	3.49	35	972.8	24	53	404.83	565.406	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	19	30	0	3.49			
Ostergarnsholm	2015-01-31 20:00:00	57.4233	18.9944	0	3.49	35	972.8	24	53	404.83	561.92	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	20	0	0	3.49			
Ostergarnsholm	2015-01-31 20:30:00	57.4233	18.9944	0	3.53	35	972.8	24	53	404.83	563.0169999999999	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	20	30	0	3.53			
Ostergarnsholm	2015-01-31 21:00:00	57.4233	18.9944	0	3.49	35	972.8	24	53	404.83	562.418	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	21	0	0	3.49			
Ostergarnsholm	2015-01-31 21:30:00	57.4233	18.9944	0	3.55	35	972.8	24	53	404.83	564.013	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	21	30	0	3.55			
Ostergarnsholm	2015-01-31 22:00:00	57.4233	18.9944	0	3.53	35	972.8	24	53	404.83	563.515	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	22	0	0	3.53			
Ostergarnsholm	2015-01-31 22:30:00	57.4233	18.9944	0	3.55	35	972.8	24	53	404.83	563.0169999999999	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	22	30	0	3.55			
Ostergarnsholm	2015-01-31 23:00:00	57.4233	18.9944	0	3.55	35	972.8	24	53	404.83	562.121	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	23	0	0	3.55			
Ostergarnsholm	2015-01-31 23:30:00	57.4233	18.9944	0	3.53	35	972.8	24	53	404.83	559.83	8	2	15.13821489129046	229.16555009488823	3469.1573430172066	2015	1	31	23	30	0	3.53			
Ostergarnsholm	2015-02-01 00:00:00	57.4233	18.9944	0	3.53	35	972.8	24	53	404.83	558.137	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	0	0	0	3.53			
Ostergarnsholm	2015-02-01 00:30:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	556.144	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	0	30	0	3.53			
Ostergarnsholm	2015-02-01 01:00:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	555.247	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	1	0	0	3.53			
Ostergarnsholm	2015-02-01 01:30:00	57.4233	18.9944	0	3.55	35	973.2	24	53	404.83	554.9490000000001	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	1	30	0	3.55			
Ostergarnsholm	2015-02-01 02:00:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	553.455	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	2	0	0	3.53			
Ostergarnsholm	2015-02-01 02:30:00	57.4233	18.9944	0	3.55	35	973.2	24	53	404.83	552.559	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	2	30	0	3.55			
Ostergarnsholm	2015-02-01 03:00:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	552.758	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	3	0	0	3.53			
Ostergarnsholm	2015-02-01 03:30:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	552.16	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	3	30	0	3.53			
Ostergarnsholm	2015-02-01 04:00:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	553.455	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	4	0	0	3.53			
Ostergarnsholm	2015-02-01 04:30:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	553.654	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	4	30	0	3.53			
Ostergarnsholm	2015-02-01 05:00:00	57.4233	18.9944	0	3.53	35	973.2	24	53	404.83	554.351	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	5	0	0	3.53			
Ostergarnsholm	2015-02-01 05:30:00	57.4233	18.9944	0	3.51	35	973.2	24	53	404.83	550.2669999999999	8	2	14.879172949876882	221.3897876723479	3294.0969401133852	2015	2	1	5	30	0	3.51			
Ostergarnsholm	2015-02-01 06:00:00	57.4233	18.9944	0	3.49	35	973.2	24	53	404.83	551.462	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	6	0	0	3.49			
Ostergarnsholm	2015-02-01 06:30:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	549.4630000000001	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	6	30	0	3.46			
Ostergarnsholm	2015-02-01 07:00:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	548.865	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	7	0	0	3.46			
Ostergarnsholm	2015-02-01 07:30:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	548.566	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	7	30	0	3.46			
Ostergarnsholm	2015-02-01 08:00:00	57.4233	18.9944	0	3.44	35	975.9	24	53	404.83	548.665	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	8	0	0	3.44			
Ostergarnsholm	2015-02-01 08:30:00	57.4233	18.9944	0	3.44	35	975.9	24	53	404.83	549.661	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	8	30	0	3.44			
Ostergarnsholm	2015-02-01 09:00:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	549.6619999999999	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	9	0	0	3.46			
Ostergarnsholm	2015-02-01 09:30:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	551.554	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	9	30	0	3.46			
Ostergarnsholm	2015-02-01 10:00:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	549.861	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	10	0	0	3.46			
Ostergarnsholm	2015-02-01 10:30:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	551.056	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	10	30	0	3.46			
Ostergarnsholm	2015-02-01 11:00:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	553.5459999999999	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	11	0	0	3.46			
Ostergarnsholm	2015-02-01 11:30:00	57.4233	18.9944	0	3.46	35	975.9	24	53	404.83	554.841	8	2	14.926663606387892	222.8052864182648	3325.7395600903437	2015	2	1	11	30	0	3.46			
Ostergarnsholm	2015-02-01 12:00:00	57.4233	18.9944	0	3.49	35	975.9	24	53	404.83	553.6469999999999	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	12	0	0	3.49			
Ostergarnsholm	2015-02-01 12:30:00	57.4233	18.9944	0	3.49	35	979.8	24	53	404.83	556.127	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	12	30	0	3.49			
Ostergarnsholm	2015-02-01 13:00:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	556.923	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	13	0	0	3.46			
Ostergarnsholm	2015-02-01 13:30:00	57.4233	18.9944	0	3.49	35	979.8	24	53	404.83	558.219	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	13	30	0	3.49			
Ostergarnsholm	2015-02-01 14:00:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	555.7280000000001	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	14	0	0	3.46			
Ostergarnsholm	2015-02-01 14:30:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	555.33	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	14	30	0	3.46			
Ostergarnsholm	2015-02-01 15:00:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	556.226	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	15	0	0	3.46			
Ostergarnsholm	2015-02-01 15:30:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	557.322	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	15	30	0	3.46			
Ostergarnsholm	2015-02-01 16:00:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	557.322	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	16	0	0	3.46			
Ostergarnsholm	2015-02-01 16:30:00	57.4233	18.9944	0	3.46	35	979.8	24	53	404.83	558.616	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	16	30	0	3.46			
Ostergarnsholm	2015-02-01 17:00:00	57.4233	18.9944	0	3.44	35	979.8	24	53	404.83	557.122	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	17	0	0	3.44			
Ostergarnsholm	2015-02-01 17:30:00	57.4233	18.9944	0	3.44	35	979.8	24	53	404.83	556.7230000000001	8	2	11.885684857236438	141.26950452553956	1679.0848107284999	2015	2	1	17	30	0	3.44			
Ostergarnsholm	2015-02-01 18:00:00	57.4233	18.9944	0	3.44	35	979.8	24	53	404.83	559.2130000000001	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	18	0	0	3.44			
Ostergarnsholm	2015-02-01 18:30:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	557.314	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	18	30	0	3.44			
Ostergarnsholm	2015-02-01 19:00:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	557.115	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	19	0	0	3.44			
Ostergarnsholm	2015-02-01 19:30:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	556.617	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	19	30	0	3.44			
Ostergarnsholm	2015-02-01 20:00:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	556.318	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	20	0	0	3.44			
Ostergarnsholm	2015-02-01 20:30:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	556.2180000000001	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	20	30	0	3.44			
Ostergarnsholm	2015-02-01 21:00:00	57.4233	18.9944	0	3.42	35	982.9	24	53	404.83	555.819	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	21	0	0	3.42			
Ostergarnsholm	2015-02-01 21:30:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	556.617	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	21	30	0	3.44			
Ostergarnsholm	2015-02-01 22:00:00	57.4233	18.9944	0	3.42	35	982.9	24	53	404.83	556.516	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	22	0	0	3.42			
Ostergarnsholm	2015-02-01 22:30:00	57.4233	18.9944	0	3.42	35	982.9	24	53	404.83	556.2180000000001	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	22	30	0	3.42			
Ostergarnsholm	2015-02-01 23:00:00	57.4233	18.9944	0	3.44	35	982.9	24	53	404.83	556.5169999999999	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	23	0	0	3.44			
Ostergarnsholm	2015-02-01 23:30:00	57.4233	18.9944	0	3.42	35	982.9	24	53	404.83	556.317	8	2	9.164122950492258	83.98114945173893	769.613579099401	2015	2	1	23	30	0	3.42			
Ostergarnsholm	2015-02-02 00:00:00	57.4233	18.9944	0	3.42	35	982.9	24	53	404.83	555.023	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	0	0	0	3.42			
Ostergarnsholm	2015-02-02 00:30:00	57.4233	18.9944	0	3.42	35	985.1	24	53	404.83	556.611	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	0	30	0	3.42			
Ostergarnsholm	2015-02-02 01:00:00	57.4233	18.9944	0	3.4	35	985.1	24	53	404.83	553.722	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	1	0	0	3.4			
Ostergarnsholm	2015-02-02 01:30:00	57.4233	18.9944	0	3.4	35	985.1	24	53	404.83	552.627	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	1	30	0	3.4			
Ostergarnsholm	2015-02-02 02:00:00	57.4233	18.9944	0	3.38	35	985.1	24	53	404.83	551.73	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	2	0	0	3.38			
Ostergarnsholm	2015-02-02 02:30:00	57.4233	18.9944	0	3.38	35	985.1	24	53	404.83	547.846	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	2	30	0	3.38			
Ostergarnsholm	2015-02-02 03:00:00	57.4233	18.9944	0	3.4	35	985.1	24	53	404.83	548.643	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	3	0	0	3.4			
Ostergarnsholm	2015-02-02 03:30:00	57.4233	18.9944	0	3.38	35	985.1	24	53	404.83	548.941	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	3	30	0	3.38			
Ostergarnsholm	2015-02-02 04:00:00	57.4233	18.9944	0	3.38	35	985.1	24	53	404.83	548.643	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	4	0	0	3.38			
Ostergarnsholm	2015-02-02 04:30:00	57.4233	18.9944	0	3.38	35	985.1	24	53	404.83	548.941	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	4	30	0	3.38			
Ostergarnsholm	2015-02-02 05:00:00	57.4233	18.9944	0	3.38	35	985.1	24	53	404.83	542.4680000000001	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	5	0	0	3.38			
Ostergarnsholm	2015-02-02 05:30:00	57.4233	18.9944	0	3.31	35	985.1	24	53	404.83	536.092	8	2	7.1475675446874725	51.087721805869705	365.1529423116568	2015	2	2	5	30	0	3.31			
Ostergarnsholm	2015-02-02 06:00:00	57.4233	18.9944	0	3.22	35	985.1	24	53	404.83	504.022	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	6	0	0	3.22			
Ostergarnsholm	2015-02-02 06:30:00	57.4233	18.9944	0	3.18	35	987.2	24	53	404.83	495.25300000000004	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	6	30	0	3.18			
Ostergarnsholm	2015-02-02 07:00:00	57.4233	18.9944	0	3.15	35	987.2	24	53	404.83	505.111	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	7	0	0	3.15			
Ostergarnsholm	2015-02-02 07:30:00	57.4233	18.9944	0	3.15	35	987.2	24	53	404.83	514.6709999999999	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	7	30	0	3.15			
Ostergarnsholm	2015-02-02 08:00:00	57.4233	18.9944	0	3.2	35	987.2	24	53	404.83	517.86	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	8	0	0	3.2			
Ostergarnsholm	2015-02-02 08:30:00	57.4233	18.9944	0	3.29	35	987.2	24	53	404.83	529.116	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	8	30	0	3.29			
Ostergarnsholm	2015-02-02 09:00:00	57.4233	18.9944	0	3.38	35	987.2	24	53	404.83	538.181	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	9	0	0	3.38			
Ostergarnsholm	2015-02-02 09:30:00	57.4233	18.9944	0	3.38	35	987.2	24	53	404.83	540.372	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	9	30	0	3.38			
Ostergarnsholm	2015-02-02 10:00:00	57.4233	18.9944	0	3.44	35	987.2	24	53	404.83	543.76	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	10	0	0	3.44			
Ostergarnsholm	2015-02-02 10:30:00	57.4233	18.9944	0	3.42	35	987.2	24	53	404.83	545.751	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	10	30	0	3.42			
Ostergarnsholm	2015-02-02 11:00:00	57.4233	18.9944	0	3.49	35	987.2	24	53	404.83	553.023	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	11	0	0	3.49			
Ostergarnsholm	2015-02-02 11:30:00	57.4233	18.9944	0	3.6	35	987.2	24	53	404.83	559.599	8	2	7.010472221460887	49.14672076787475	344.5417207190808	2015	2	2	11	30	0	3.6			
Ostergarnsholm	2015-02-02 12:00:00	57.4233	18.9944	0	3.62	35	987.2	24	53	404.83	561.094	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	12	0	0	3.62			
Ostergarnsholm	2015-02-02 12:30:00	57.4233	18.9944	0	3.62	35	989.6	24	53	404.83	561.487	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	12	30	0	3.62			
Ostergarnsholm	2015-02-02 13:00:00	57.4233	18.9944	0	3.64	35	989.6	24	53	404.83	561.985	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	13	0	0	3.64			
Ostergarnsholm	2015-02-02 13:30:00	57.4233	18.9944	0	3.62	35	989.6	24	53	404.83	561.2869999999999	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	13	30	0	3.62			
Ostergarnsholm	2015-02-02 14:00:00	57.4233	18.9944	0	3.62	35	989.6	24	53	404.83	560.59	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	14	0	0	3.62			
Ostergarnsholm	2015-02-02 14:30:00	57.4233	18.9944	0	3.62	35	989.6	24	53	404.83	560.391	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	14	30	0	3.62			
Ostergarnsholm	2015-02-02 15:00:00	57.4233	18.9944	0	3.64	35	989.6	24	53	404.83	548.839	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	15	0	0	3.64			
Ostergarnsholm	2015-02-02 15:30:00	57.4233	18.9944	0	3.64	35	989.6	24	53	404.83	545.852	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	15	30	0	3.64			
Ostergarnsholm	2015-02-02 16:00:00	57.4233	18.9944	0	3.64	35	989.6	24	53	404.83	544.3580000000001	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	16	0	0	3.64			
Ostergarnsholm	2015-02-02 16:30:00	57.4233	18.9944	0	3.66	35	989.6	24	53	404.83	544.856	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	16	30	0	3.66			
Ostergarnsholm	2015-02-02 17:00:00	57.4233	18.9944	0	3.66	35	989.6	24	53	404.83	543.86	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	17	0	0	3.66			
Ostergarnsholm	2015-02-02 17:30:00	57.4233	18.9944	0	3.66	35	989.6	24	53	404.83	544.956	8	2	5.351238057099361	28.635748743748547	153.23670847108244	2015	2	2	17	30	0	3.66			
Ostergarnsholm	2015-02-02 18:00:00	57.4233	18.9944	0	3.62	35	989.6	24	53	404.83	537.784	8	2	7.991173672926564	63.85885667087463	510.3072142114843	2015	2	2	18	0	0	3.62			
Ostergarnsholm	2015-02-02 18:30:00	57.4233	18.9944	0	3.6	35	991.7	24	53	404.83	535.488	8	2	7.991173672926564	63.85885667087463	510.3072142114843	2015	2	2	18	30	0	3.6			
